drug_name	disease_name	label	source
benzocaine	myasthenia gravis	0	reliable_negative
bromfenac	myxedema	0	reliable_negative
bumetanide	myasthenia gravis	0	reliable_negative
carbamazepine	gastroesophageal reflux disease	0	reliable_negative
cefazolin	osteoporosis	0	reliable_negative
clomipramine	autoimmune disease	0	reliable_negative
cytarabine	gastroesophageal reflux disease	0	reliable_negative
dacarbazine	autoimmune disease	0	reliable_negative
decitabine	gastroesophageal reflux disease	0	reliable_negative
desflurane	systemic lupus erythematosus	0	reliable_negative
diazepam	osteoporosis	0	reliable_negative
diethylstilbestrol	schizophrenia	0	reliable_negative
disopyramide	autoimmune disease	0	reliable_negative
erlotinib	gastroesophageal reflux disease	0	reliable_negative
ethosuximide	myxedema	0	reliable_negative
ethosuximide	osteoporosis	0	reliable_negative
famotidine	autoimmune disease	0	reliable_negative
finasteride	myxedema	0	reliable_negative
finasteride	schizophrenia	0	reliable_negative
fluoxetine	systemic lupus erythematosus	0	reliable_negative
fluvastatin	systemic lupus erythematosus	0	reliable_negative
gabapentin	gastroesophageal reflux disease	0	reliable_negative
gemcitabine	obsessive-compulsive disorder	0	reliable_negative
glipizide	osteoporosis	0	reliable_negative
isosorbide mononitrate	myasthenia gravis	0	reliable_negative
lansoprazole	systemic lupus erythematosus	0	reliable_negative
levonorgestrel	enterocolitis	0	reliable_negative
lovastatin	pernicious anemia	0	reliable_negative
mitomycin	myxedema	0	reliable_negative
naratriptan	autoimmune disease	0	reliable_negative
olmesartan	obsessive-compulsive disorder	0	reliable_negative
pregabalin	gastroesophageal reflux disease	0	reliable_negative
rabeprazole	systemic lupus erythematosus	0	reliable_negative
raloxifene	schizophrenia	0	reliable_negative
rosiglitazone	schizophrenia	0	reliable_negative
salmeterol	myasthenia gravis	0	reliable_negative
saquinavir	pernicious anemia	0	reliable_negative
sorafenib	pernicious anemia	0	reliable_negative
tetracycline	autoimmune disease	0	reliable_negative
topiramate	gastroesophageal reflux disease	0	reliable_negative
trandolapril	pernicious anemia	0	reliable_negative
trimethoprim	autoimmune disease	0	reliable_negative
valdecoxib	obsessive-compulsive disorder	0	reliable_negative
vinblastine	gastroesophageal reflux disease	0	reliable_negative
zolmitriptan	autoimmune disease	0	reliable_negative
zonisamide	myxedema	0	reliable_negative
acyclovir	systemic lupus erythematosus	0	reliable_negative
aliskiren	obsessive-compulsive disorder	0	reliable_negative
alitretinoin	myxedema	0	reliable_negative
almotriptan	myasthenia gravis	0	reliable_negative
betaxolol	systemic lupus erythematosus	0	reliable_negative
cefazolin	autoimmune disease	0	reliable_negative
cefazolin	pernicious anemia	0	reliable_negative
desogestrel	enterocolitis	0	reliable_negative
dextromethorphan	autoimmune hemolytic anemia	0	reliable_negative
epirubicin	schizophrenia	0	reliable_negative
ethosuximide	autoimmune disease	0	reliable_negative
glimepiride	schizophrenia	0	reliable_negative
isotretinoin	enterocolitis	0	reliable_negative
ketorolac	schizophrenia	0	reliable_negative
lamotrigine	myxedema	0	reliable_negative
levonorgestrel	pernicious anemia	0	reliable_negative
meperidine	systemic lupus erythematosus	0	reliable_negative
methotrexate	gastroesophageal reflux disease	0	reliable_negative
moexipril	obsessive-compulsive disorder	0	reliable_negative
naproxen	myasthenia gravis	0	reliable_negative
nifedipine	myasthenia gravis	0	reliable_negative
norgestimate	autoimmune disease	0	reliable_negative
ofloxacin	systemic lupus erythematosus	0	reliable_negative
olanzapine	autoimmune disease	0	reliable_negative
olmesartan	schizophrenia	0	reliable_negative
pentazocine	myasthenia gravis	0	reliable_negative
phendimetrazine	lung cancer	0	reliable_negative
phenylpropanolamine	myasthenia gravis	0	reliable_negative
pregabalin	schizophrenia	0	reliable_negative
quetiapine	autoimmune disease	0	reliable_negative
saquinavir	meniere disease	0	reliable_negative
sulfasalazine	gastroesophageal reflux disease	0	reliable_negative
terazosin	schizophrenia	0	reliable_negative
tretinoin	obsessive-compulsive disorder	0	reliable_negative
trimethoprim	schizophrenia	0	reliable_negative
verapamil	schizophrenia	0	reliable_negative
vinorelbine	gastroesophageal reflux disease	0	reliable_negative
acebutolol	systemic lupus erythematosus	0	reliable_negative
acyclovir	obsessive-compulsive disorder	0	reliable_negative
amitriptyline	gastroesophageal reflux disease	0	reliable_negative
dextromethorphan	pernicious anemia	0	reliable_negative
eletriptan	pernicious anemia	0	reliable_negative
eletriptan	systemic lupus erythematosus	0	reliable_negative
ethinylestradiol	systemic lupus erythematosus	0	reliable_negative
fluticasone propionate	gastroesophageal reflux disease	0	reliable_negative
isosorbide dinitrate	myasthenia gravis	0	reliable_negative
leucovorin	obsessive-compulsive disorder	0	reliable_negative
methadone	autoimmune disease	0	reliable_negative
metoclopramide	huntington disease	0	reliable_negative
mitomycin	obsessive-compulsive disorder	0	reliable_negative
modafinil	myxedema	0	reliable_negative
nadolol	obsessive-compulsive disorder	0	reliable_negative
naratriptan	myasthenia gravis	0	reliable_negative
norgestimate	myasthenia gravis	0	reliable_negative
norgestimate	schizophrenia	0	reliable_negative
sildenafil	pernicious anemia	0	reliable_negative
sorafenib	schizophrenia	0	reliable_negative
dextroamphetamine	gastroesophageal reflux disease	0	reliable_negative
fluvastatin	lung cancer	0	reliable_negative
glipizide	lung cancer	0	reliable_negative
hydrocodone	systemic lupus erythematosus	0	reliable_negative
leucovorin	schizophrenia	0	reliable_negative
methotrexate	obsessive-compulsive disorder	0	reliable_negative
norgestimate	gastroesophageal reflux disease	0	reliable_negative
simvastatin	lung cancer	0	reliable_negative
dextropropoxyphene	gastroesophageal reflux disease	0	reliable_negative
hydrocodone	schizophrenia	0	reliable_negative
tadalafil	myasthenia gravis	0	reliable_negative
citalopram	pheochromocytoma	0	reliable_negative
diethylstilbestrol	autoimmune disease	0	reliable_negative
galantamine	autoimmune disease	0	reliable_negative
adapalene	myxedema	0	reliable_negative
benazepril	pernicious anemia	0	reliable_negative
bimatoprost	autoimmune disease	0	reliable_negative
candesartan cilexetil	autoimmune disease	0	reliable_negative
dextromethorphan	pheochromocytoma	0	reliable_negative
dorzolamide	autoimmune disease	0	reliable_negative
flucytosine	osteoporosis	0	reliable_negative
gabapentin	osteoporosis	0	reliable_negative
hydrocodone	pheochromocytoma	0	reliable_negative
ibandronate	autoimmune disease	0	reliable_negative
isosorbide mononitrate	autoimmune disease	0	reliable_negative
phendimetrazine	osteoporosis	0	reliable_negative
phenobarbital	autoimmune disease	0	reliable_negative
albuterol	autoimmune disease	0	reliable_negative
amphetamine	autoimmune disease	0	reliable_negative
atazanavir	myxedema	0	reliable_negative
bosentan	gastroesophageal reflux disease	0	reliable_negative
daunorubicin	autoimmune disease	0	reliable_negative
dihydroergotamine	myasthenia gravis	0	reliable_negative
dihydroergotamine	systemic lupus erythematosus	0	reliable_negative
donepezil	osteoporosis	0	reliable_negative
dyphylline	myasthenia gravis	0	reliable_negative
eprosartan	pernicious anemia	0	reliable_negative
erythromycin	myxedema	0	reliable_negative
etodolac	myxedema	0	reliable_negative
fenoprofen	myasthenia gravis	0	reliable_negative
gemcitabine	pernicious anemia	0	reliable_negative
itraconazole	osteoporosis	0	reliable_negative
letrozole	autoimmune disease	0	reliable_negative
metolazone	autoimmune disease	0	reliable_negative
metoprolol	pernicious anemia	0	reliable_negative
minoxidil	myxedema	0	reliable_negative
misoprostol	systemic lupus erythematosus	0	reliable_negative
phendimetrazine	autoimmune disease	0	reliable_negative
primidone	osteoporosis	0	reliable_negative
ticlopidine	pernicious anemia	0	reliable_negative
warfarin	lung cancer	0	reliable_negative
ziprasidone	autoimmune disease	0	reliable_negative
acetaminophen	schizophrenia	0	reliable_negative
acyclovir	autoimmune disease	0	reliable_negative
amiodarone	autoimmune disease	0	reliable_negative
atazanavir	obsessive-compulsive disorder	0	reliable_negative
atazanavir	systemic lupus erythematosus	0	reliable_negative
azacitidine	myxedema	0	reliable_negative
bicalutamide	systemic lupus erythematosus	0	reliable_negative
bortezomib	autoimmune disease	0	reliable_negative
bosentan	myxedema	0	reliable_negative
buprenorphine	autoimmune disease	0	reliable_negative
carboplatin	pernicious anemia	0	reliable_negative
dextromethorphan	lung cancer	0	reliable_negative
diclofenac	gastroesophageal reflux disease	0	reliable_negative
dipyridamole	systemic lupus erythematosus	0	reliable_negative
dronabinol	myasthenia gravis	0	reliable_negative
famotidine	myasthenia gravis	0	reliable_negative
fluorouracil	autoimmune disease	0	reliable_negative
gabapentin	systemic lupus erythematosus	0	reliable_negative
galantamine	gastroesophageal reflux disease	0	reliable_negative
ibandronate	myxedema	0	reliable_negative
ibuprofen	autoimmune disease	0	reliable_negative
irbesartan	myasthenia gravis	0	reliable_negative
levetiracetam	systemic lupus erythematosus	0	reliable_negative
meclofenamic acid	myasthenia gravis	0	reliable_negative
oxcarbazepine	osteoporosis	0	reliable_negative
pantoprazole	obsessive-compulsive disorder	0	reliable_negative
phendimetrazine	gastroesophageal reflux disease	0	reliable_negative
pimecrolimus	obsessive-compulsive disorder	0	reliable_negative
pindolol	autoimmune disease	0	reliable_negative
praziquantel	systemic lupus erythematosus	0	reliable_negative
pregabalin	pernicious anemia	0	reliable_negative
pyridostigmine	schizophrenia	0	reliable_negative
rabeprazole	myasthenia gravis	0	reliable_negative
sulfasalazine	myxedema	0	reliable_negative
tetracycline	systemic lupus erythematosus	0	reliable_negative
timolol	obsessive-compulsive disorder	0	reliable_negative
tramadol	autoimmune disease	0	reliable_negative
trandolapril	systemic lupus erythematosus	0	reliable_negative
valsartan	pernicious anemia	0	reliable_negative
zoledronic acid	gastroesophageal reflux disease	0	reliable_negative
adapalene	schizophrenia	0	reliable_negative
aliskiren	gastroesophageal reflux disease	0	reliable_negative
alosetron	myasthenia gravis	0	reliable_negative
amitriptyline	systemic lupus erythematosus	0	reliable_negative
citalopram	systemic lupus erythematosus	0	reliable_negative
clotrimazole	systemic lupus erythematosus	0	reliable_negative
dihydrocodeine	systemic lupus erythematosus	0	reliable_negative
dorzolamide	schizophrenia	0	reliable_negative
duloxetine	pernicious anemia	0	reliable_negative
enalapril	pernicious anemia	0	reliable_negative
esomeprazole	myxedema	0	reliable_negative
exemestane	autoimmune disease	0	reliable_negative
fluoxetine	pernicious anemia	0	reliable_negative
fosphenytoin	gastroesophageal reflux disease	0	reliable_negative
ibandronate	obsessive-compulsive disorder	0	reliable_negative
isotretinoin	obsessive-compulsive disorder	0	reliable_negative
ketorolac	systemic lupus erythematosus	0	reliable_negative
levonorgestrel	lung cancer	0	reliable_negative
levothyroxine	schizophrenia	0	reliable_negative
magnesium sulfate	obsessive-compulsive disorder	0	reliable_negative
meloxicam	obsessive-compulsive disorder	0	reliable_negative
meperidine	schizophrenia	0	reliable_negative
moexipril	pernicious anemia	0	reliable_negative
nadolol	myxedema	0	reliable_negative
naltrexone	gastroesophageal reflux disease	0	reliable_negative
nifedipine	pernicious anemia	0	reliable_negative
omeprazole	myasthenia gravis	0	reliable_negative
omeprazole	systemic lupus erythematosus	0	reliable_negative
penbutolol	schizophrenia	0	reliable_negative
quetiapine	pernicious anemia	0	reliable_negative
rizatriptan	systemic lupus erythematosus	0	reliable_negative
saquinavir	raynaud disease	0	reliable_negative
sitagliptin	schizophrenia	0	reliable_negative
tacrolimus	schizophrenia	0	reliable_negative
telmisartan	myasthenia gravis	0	reliable_negative
terazosin	myasthenia gravis	0	reliable_negative
terazosin	obsessive-compulsive disorder	0	reliable_negative
ticlopidine	myasthenia gravis	0	reliable_negative
tolbutamide	osteoporosis	0	reliable_negative
trimethoprim	gastroesophageal reflux disease	0	reliable_negative
trimethoprim	obsessive-compulsive disorder	0	reliable_negative
valsartan	myasthenia gravis	0	reliable_negative
zolmitriptan	myxedema	0	reliable_negative
acebutolol	obsessive-compulsive disorder	0	reliable_negative
atorvastatin	huntington disease	0	reliable_negative
butorphanol	obsessive-compulsive disorder	0	reliable_negative
carteolol	systemic lupus erythematosus	0	reliable_negative
citalopram	schizophrenia	0	reliable_negative
desogestrel	huntington disease	0	reliable_negative
dextroamphetamine	myasthenia gravis	0	reliable_negative
diclofenac	myasthenia gravis	0	reliable_negative
duloxetine	myasthenia gravis	0	reliable_negative
enalapril	myasthenia gravis	0	reliable_negative
everolimus	obsessive-compulsive disorder	0	reliable_negative
exemestane	gastroesophageal reflux disease	0	reliable_negative
fluticasone propionate	schizophrenia	0	reliable_negative
fluvoxamine	gastroesophageal reflux disease	0	reliable_negative
itraconazole	schizophrenia	0	reliable_negative
latanoprost	obsessive-compulsive disorder	0	reliable_negative
levobunolol	obsessive-compulsive disorder	0	reliable_negative
misoprostol	obsessive-compulsive disorder	0	reliable_negative
morphine	gastroesophageal reflux disease	0	reliable_negative
morphine	myxedema	0	reliable_negative
trandolapril	lung cancer	0	reliable_negative
tretinoin	systemic lupus erythematosus	0	reliable_negative
zoledronic acid	schizophrenia	0	reliable_negative
acyclovir	lung cancer	0	reliable_negative
desipramine	lung cancer	0	reliable_negative
duloxetine	lung cancer	0	reliable_negative
enalapril	lung cancer	0	reliable_negative
imiquimod	obsessive-compulsive disorder	0	reliable_negative
isosorbide mononitrate	obsessive-compulsive disorder	0	reliable_negative
ketorolac	gastroesophageal reflux disease	0	reliable_negative
latanoprost	schizophrenia	0	reliable_negative
nitroglycerin	schizophrenia	0	reliable_negative
prochlorperazine	autoimmune disease	0	reliable_negative
rizatriptan	lung cancer	0	reliable_negative
rosuvastatin	lung cancer	0	reliable_negative
atorvastatin	lung cancer	0	reliable_negative
pseudoephedrine	schizophrenia	0	reliable_negative
sertraline	lung cancer	0	reliable_negative
chlorpropamide	autoimmune disease	0	reliable_negative
olmesartan	autoimmune disease	0	reliable_negative
bicalutamide	myxedema	0	reliable_negative
dicyclomine	autoimmune disease	0	reliable_negative
doxylamine	myasthenia gravis	0	reliable_negative
escitalopram	pheochromocytoma	0	reliable_negative
ethinylestradiol	autoimmune disease	0	reliable_negative
idarubicin	pernicious anemia	0	reliable_negative
ipratropium	autoimmune disease	0	reliable_negative
levobunolol	autoimmune disease	0	reliable_negative
levonorgestrel	raynaud disease	0	reliable_negative
mesalazine	osteoporosis	0	reliable_negative
ofloxacin	osteoporosis	0	reliable_negative
praziquantel	osteoporosis	0	reliable_negative
procaine	myxedema	0	reliable_negative
rizatriptan	pheochromocytoma	0	reliable_negative
sulfasalazine	osteoporosis	0	reliable_negative
tranexamic acid	myxedema	0	reliable_negative
valrubicin	autoimmune disease	0	reliable_negative
acetaminophen	osteoporosis	0	reliable_negative
benazepril	systemic lupus erythematosus	0	reliable_negative
benzocaine	myxedema	0	reliable_negative
butalbital	myasthenia gravis	0	reliable_negative
desipramine	osteoporosis	0	reliable_negative
dihydrocodeine	autoimmune disease	0	reliable_negative
dinoprostone	myxedema	0	reliable_negative
dronabinol	osteoporosis	0	reliable_negative
gabapentin	scurvy	0	reliable_negative
galantamine	pernicious anemia	0	reliable_negative
glipizide	pernicious anemia	0	reliable_negative
mesalazine	schizophrenia	0	reliable_negative
minoxidil	autoimmune disease	0	reliable_negative
nalbuphine	myxedema	0	reliable_negative
olanzapine	myxedema	0	reliable_negative
pemetrexed	systemic lupus erythematosus	0	reliable_negative
pioglitazone	osteoporosis	0	reliable_negative
repaglinide	osteoporosis	0	reliable_negative
rifampin	pernicious anemia	0	reliable_negative
rizatriptan	osteoporosis	0	reliable_negative
sunitinib	gastroesophageal reflux disease	0	reliable_negative
terbutaline	myxedema	0	reliable_negative
triflupromazine	autoimmune disease	0	reliable_negative
valdecoxib	myxedema	0	reliable_negative
zonisamide	osteoporosis	0	reliable_negative
acetaminophen	pernicious anemia	0	reliable_negative
amlodipine	pernicious anemia	0	reliable_negative
atomoxetine	schizophrenia	0	reliable_negative
azacitidine	obsessive-compulsive disorder	0	reliable_negative
baclofen	systemic lupus erythematosus	0	reliable_negative
buspirone	systemic lupus erythematosus	0	reliable_negative
celecoxib	schizophrenia	0	reliable_negative
ciprofloxacin	raynaud disease	0	reliable_negative
citric acid	systemic lupus erythematosus	0	reliable_negative
clobetasol propionate	obsessive-compulsive disorder	0	reliable_negative
cyproheptadine	myxedema	0	reliable_negative
cyproheptadine	systemic lupus erythematosus	0	reliable_negative
dasatinib	pernicious anemia	0	reliable_negative
diflunisal	systemic lupus erythematosus	0	reliable_negative
docetaxel	myasthenia gravis	0	reliable_negative
doxazosin	pernicious anemia	0	reliable_negative
eprosartan	myasthenia gravis	0	reliable_negative
estradiol	schizophrenia	0	reliable_negative
finasteride	systemic lupus erythematosus	0	reliable_negative
flunisolide	myasthenia gravis	0	reliable_negative
fluorouracil	obsessive-compulsive disorder	0	reliable_negative
fluvoxamine	pernicious anemia	0	reliable_negative
irbesartan	huntington disease	0	reliable_negative
lansoprazole	huntington disease	0	reliable_negative
levobunolol	myxedema	0	reliable_negative
losartan	myasthenia gravis	0	reliable_negative
metformin	pernicious anemia	0	reliable_negative
methimazole	schizophrenia	0	reliable_negative
methotrexate	schizophrenia	0	reliable_negative
metolazone	schizophrenia	0	reliable_negative
minoxidil	systemic lupus erythematosus	0	reliable_negative
mometasone	myasthenia gravis	0	reliable_negative
moxifloxacin	gastroesophageal reflux disease	0	reliable_negative
nisoldipine	autoimmune disease	0	reliable_negative
nitroglycerin	autoimmune disease	0	reliable_negative
propafenone	myxedema	0	reliable_negative
propranolol	autoimmune disease	0	reliable_negative
ranitidine	autoimmune disease	0	reliable_negative
rasagiline	pernicious anemia	0	reliable_negative
sorafenib	gastroesophageal reflux disease	0	reliable_negative
sulindac	obsessive-compulsive disorder	0	reliable_negative
tamsulosin	myasthenia gravis	0	reliable_negative
terfenadine	myasthenia gravis	0	reliable_negative
ticlopidine	systemic lupus erythematosus	0	reliable_negative
zonisamide	autoimmune disease	0	reliable_negative
acyclovir	pernicious anemia	0	reliable_negative
alprazolam	systemic lupus erythematosus	0	reliable_negative
amobarbital	myasthenia gravis	0	reliable_negative
amphetamine	gastroesophageal reflux disease	0	reliable_negative
betamethasone	myasthenia gravis	0	reliable_negative
bimatoprost	obsessive-compulsive disorder	0	reliable_negative
bromfenac	myasthenia gravis	0	reliable_negative
bromfenac	systemic lupus erythematosus	0	reliable_negative
carboplatin	systemic lupus erythematosus	0	reliable_negative
carteolol	obsessive-compulsive disorder	0	reliable_negative
chlordiazepoxide	autoimmune disease	0	reliable_negative
chlorothiazide	huntington disease	0	reliable_negative
ciclesonide	gastroesophageal reflux disease	0	reliable_negative
ciprofloxacin	gastroesophageal reflux disease	0	reliable_negative
cisplatin	meniere disease	0	reliable_negative
clonazepam	autoimmune disease	0	reliable_negative
cyclosporine	obsessive-compulsive disorder	0	reliable_negative
dacarbazine	obsessive-compulsive disorder	0	reliable_negative
dasatinib	autoimmune disease	0	reliable_negative
desipramine	raynaud disease	0	reliable_negative
desipramine	systemic lupus erythematosus	0	reliable_negative
drospirenone	myasthenia gravis	0	reliable_negative
eprosartan	lung cancer	0	reliable_negative
erlotinib	pernicious anemia	0	reliable_negative
flutamide	myasthenia gravis	0	reliable_negative
gemcitabine	schizophrenia	0	reliable_negative
glipizide	systemic lupus erythematosus	0	reliable_negative
ibuprofen	pernicious anemia	0	reliable_negative
ibuprofen	schizophrenia	0	reliable_negative
idarubicin	schizophrenia	0	reliable_negative
lisinopril	systemic lupus erythematosus	0	reliable_negative
meperidine	pernicious anemia	0	reliable_negative
metipranolol	systemic lupus erythematosus	0	reliable_negative
minoxidil	myasthenia gravis	0	reliable_negative
nadolol	schizophrenia	0	reliable_negative
nizatidine	systemic lupus erythematosus	0	reliable_negative
ondansetron	myasthenia gravis	0	reliable_negative
paliperidone	systemic lupus erythematosus	0	reliable_negative
pentazocine	systemic lupus erythematosus	0	reliable_negative
ramipril	pernicious anemia	0	reliable_negative
ranitidine	schizophrenia	0	reliable_negative
rosuvastatin	myasthenia gravis	0	reliable_negative
sibutramine	myasthenia gravis	0	reliable_negative
sildenafil	systemic lupus erythematosus	0	reliable_negative
teriparatide	gastroesophageal reflux disease	0	reliable_negative
trandolapril	huntington disease	0	reliable_negative
triamterene	myasthenia gravis	0	reliable_negative
verapamil	systemic lupus erythematosus	0	reliable_negative
zolmitriptan	myasthenia gravis	0	reliable_negative
almotriptan	schizophrenia	0	reliable_negative
betaxolol	schizophrenia	0	reliable_negative
cyclobenzaprine	pernicious anemia	0	reliable_negative
dasatinib	obsessive-compulsive disorder	0	reliable_negative
drospirenone	gastroesophageal reflux disease	0	reliable_negative
formoterol	obsessive-compulsive disorder	0	reliable_negative
hydralazine	lung cancer	0	reliable_negative
hydrochlorothiazide	huntington disease	0	reliable_negative
hydromorphone	systemic lupus erythematosus	0	reliable_negative
lapatinib	enterocolitis	0	reliable_negative
octreotide	gastroesophageal reflux disease	0	reliable_negative
pentazocine	obsessive-compulsive disorder	0	reliable_negative
pravastatin	lung cancer	0	reliable_negative
sertraline	gastroesophageal reflux disease	0	reliable_negative
simvastatin	huntington disease	0	reliable_negative
trihexyphenidyl	systemic lupus erythematosus	0	reliable_negative
venlafaxine	systemic lupus erythematosus	0	reliable_negative
alprazolam	enterocolitis	0	reliable_negative
cyclobenzaprine	gastroesophageal reflux disease	0	reliable_negative
ergotamine	myxedema	0	reliable_negative
esmolol	obsessive-compulsive disorder	0	reliable_negative
frovatriptan	gastroesophageal reflux disease	0	reliable_negative
hydrocodone	obsessive-compulsive disorder	0	reliable_negative
meprobamate	lung cancer	0	reliable_negative
ofloxacin	schizophrenia	0	reliable_negative
pimecrolimus	schizophrenia	0	reliable_negative
topotecan	gastroesophageal reflux disease	0	reliable_negative
isosorbide dinitrate	lung cancer	0	reliable_negative
tadalafil	schizophrenia	0	reliable_negative
acetaminophen	myxedema	0	reliable_negative
amitriptyline	pheochromocytoma	0	reliable_negative
estradiol	autoimmune disease	0	reliable_negative
levonorgestrel	pheochromocytoma	0	reliable_negative
acetaminophen	pheochromocytoma	0	reliable_negative
acyclovir	pheochromocytoma	0	reliable_negative
adenosine	autoimmune disease	0	reliable_negative
argatroban	myxedema	0	reliable_negative
azathioprine	osteoporosis	0	reliable_negative
capecitabine	autoimmune disease	0	reliable_negative
celecoxib	autoimmune disease	0	reliable_negative
ephedrine	pheochromocytoma	0	reliable_negative
fenofibrate	autoimmune disease	0	reliable_negative
isotretinoin	raynaud disease	0	reliable_negative
ketoprofen	myxedema	0	reliable_negative
methyldopa	myxedema	0	reliable_negative
nizatidine	myxedema	0	reliable_negative
oxybutynin	autoimmune disease	0	reliable_negative
warfarin	systemic lupus erythematosus	0	reliable_negative
acetazolamide	autoimmune disease	0	reliable_negative
acetazolamide	osteoporosis	0	reliable_negative
alitretinoin	autoimmune disease	0	reliable_negative
azathioprine	gastroesophageal reflux disease	0	reliable_negative
butalbital	autoimmune disease	0	reliable_negative
candesartan cilexetil	obsessive-compulsive disorder	0	reliable_negative
cefdinir	osteoporosis	0	reliable_negative
dicyclomine	osteoporosis	0	reliable_negative
enoxaparin	autoimmune disease	0	reliable_negative
epirubicin	pernicious anemia	0	reliable_negative
estramustine	myxedema	0	reliable_negative
hyoscyamine	osteoporosis	0	reliable_negative
ibuprofen	pheochromocytoma	0	reliable_negative
indapamide	autoimmune disease	0	reliable_negative
metolazone	myasthenia gravis	0	reliable_negative
nimodipine	systemic lupus erythematosus	0	reliable_negative
pyridostigmine	obsessive-compulsive disorder	0	reliable_negative
raloxifene	systemic lupus erythematosus	0	reliable_negative
sertraline	pheochromocytoma	0	reliable_negative
zolmitriptan	osteoporosis	0	reliable_negative
adapalene	osteoporosis	0	reliable_negative
aliskiren	autoimmune disease	0	reliable_negative
almotriptan	osteoporosis	0	reliable_negative
anastrozole	myasthenia gravis	0	reliable_negative
atenolol	lung cancer	0	reliable_negative
bicalutamide	schizophrenia	0	reliable_negative
buprenorphine	myasthenia gravis	0	reliable_negative
buspirone	autoimmune disease	0	reliable_negative
candesartan cilexetil	schizophrenia	0	reliable_negative
cefdinir	autoimmune disease	0	reliable_negative
chlorpropamide	obsessive-compulsive disorder	0	reliable_negative
cisplatin	gastroesophageal reflux disease	0	reliable_negative
cyproheptadine	osteoporosis	0	reliable_negative
diltiazem	autoimmune disease	0	reliable_negative
dipyridamole	pernicious anemia	0	reliable_negative
doxazosin	systemic lupus erythematosus	0	reliable_negative
everolimus	myxedema	0	reliable_negative
flunisolide	autoimmune disease	0	reliable_negative
fulvestrant	autoimmune disease	0	reliable_negative
hydroxyurea	gastroesophageal reflux disease	0	reliable_negative
hydroxyurea	osteoporosis	0	reliable_negative
hydroxyzine	myasthenia gravis	0	reliable_negative
ibandronate	myasthenia gravis	0	reliable_negative
ketorolac	pernicious anemia	0	reliable_negative
lapatinib	pernicious anemia	0	reliable_negative
memantine	gastroesophageal reflux disease	0	reliable_negative
metformin	gastroesophageal reflux disease	0	reliable_negative
miconazole	myasthenia gravis	0	reliable_negative
misoprostol	pernicious anemia	0	reliable_negative
nortriptyline	autoimmune disease	0	reliable_negative
penbutolol	obsessive-compulsive disorder	0	reliable_negative
pentazocine	autoimmune disease	0	reliable_negative
praziquantel	myasthenia gravis	0	reliable_negative
procaine	obsessive-compulsive disorder	0	reliable_negative
tacrolimus	osteoporosis	0	reliable_negative
terfenadine	myxedema	0	reliable_negative
zoledronic acid	myxedema	0	reliable_negative
acebutolol	pernicious anemia	0	reliable_negative
acetazolamide	pernicious anemia	0	reliable_negative
albuterol	myasthenia gravis	0	reliable_negative
albuterol	schizophrenia	0	reliable_negative
almotriptan	pernicious anemia	0	reliable_negative
amlodipine	myasthenia gravis	0	reliable_negative
amobarbital	systemic lupus erythematosus	0	reliable_negative
anastrozole	systemic lupus erythematosus	0	reliable_negative
atorvastatin	scurvy	0	reliable_negative
azelaic acid	obsessive-compulsive disorder	0	reliable_negative
benazepril	lung cancer	0	reliable_negative
budesonide	pernicious anemia	0	reliable_negative
carvedilol	myasthenia gravis	0	reliable_negative
carvedilol	pernicious anemia	0	reliable_negative
carvedilol	systemic lupus erythematosus	0	reliable_negative
citric acid	obsessive-compulsive disorder	0	reliable_negative
clomipramine	systemic lupus erythematosus	0	reliable_negative
desflurane	pernicious anemia	0	reliable_negative
diazepam	pernicious anemia	0	reliable_negative
donepezil	pernicious anemia	0	reliable_negative
doxorubicin	obsessive-compulsive disorder	0	reliable_negative
enalapril	systemic lupus erythematosus	0	reliable_negative
erlotinib	obsessive-compulsive disorder	0	reliable_negative
erlotinib	schizophrenia	0	reliable_negative
esomeprazole	obsessive-compulsive disorder	0	reliable_negative
etodolac	systemic lupus erythematosus	0	reliable_negative
fluorouracil	schizophrenia	0	reliable_negative
flutamide	gastroesophageal reflux disease	0	reliable_negative
formoterol	pernicious anemia	0	reliable_negative
hydrocortisone	myasthenia gravis	0	reliable_negative
indomethacin	obsessive-compulsive disorder	0	reliable_negative
ipratropium	myasthenia gravis	0	reliable_negative
irinotecan	gastroesophageal reflux disease	0	reliable_negative
lovastatin	systemic lupus erythematosus	0	reliable_negative
methyldopa	gastroesophageal reflux disease	0	reliable_negative
methyldopa	lung cancer	0	reliable_negative
metipranolol	pernicious anemia	0	reliable_negative
nitroglycerin	myasthenia gravis	0	reliable_negative
rivastigmine	gastroesophageal reflux disease	0	reliable_negative
salmeterol	obsessive-compulsive disorder	0	reliable_negative
salmeterol	schizophrenia	0	reliable_negative
sertraline	pernicious anemia	0	reliable_negative
telmisartan	huntington disease	0	reliable_negative
acarbose	lung cancer	0	reliable_negative
alosetron	systemic lupus erythematosus	0	reliable_negative
atazanavir	schizophrenia	0	reliable_negative
azelaic acid	myasthenia gravis	0	reliable_negative
bimatoprost	schizophrenia	0	reliable_negative
bortezomib	obsessive-compulsive disorder	0	reliable_negative
bromfenac	obsessive-compulsive disorder	0	reliable_negative
buprenorphine	systemic lupus erythematosus	0	reliable_negative
clotrimazole	obsessive-compulsive disorder	0	reliable_negative
codeine	myasthenia gravis	0	reliable_negative
desflurane	gastroesophageal reflux disease	0	reliable_negative
