drug_name	disease_name	label	source
apraclonidine	autoimmune disease	0	reliable_negative
apraclonidine	myxedema	0	reliable_negative
apraclonidine	pernicious anemia	0	reliable_negative
artemisinin	pheochromocytoma	0	reliable_negative
atomoxetine	methemoglobinemia type 4	0	reliable_negative
baclofen	myxedema	0	reliable_negative
baclofen	osteoporosis	0	reliable_negative
baclofen	pheochromocytoma	0	reliable_negative
benazepril	scurvy	0	reliable_negative
benoxaprofen	autoimmune disease	0	reliable_negative
benoxaprofen	osteoporosis	0	reliable_negative
benzatropine	systemic lupus erythematosus	0	reliable_negative
benzyl alcohol	pheochromocytoma	0	reliable_negative
beraprost	pernicious anemia	0	reliable_negative
budesonide	neurohypophyseal diabetes insipidus	0	reliable_negative
buspirone	pernicious anemia	0	reliable_negative
capecitabine	pernicious anemia	0	reliable_negative
captopril	neurohypophyseal diabetes insipidus	0	reliable_negative
chlorambucil	pernicious anemia	0	reliable_negative
chloroprocaine	schizophrenia	0	reliable_negative
chloropyramine	pernicious anemia	0	reliable_negative
cholecalciferol	myasthenia gravis	0	reliable_negative
citalopram	acute intermittent porphyria	0	reliable_negative
clarithromycin	neurohypophyseal diabetes insipidus	0	reliable_negative
clobetasol	pernicious anemia	0	reliable_negative
clofarabine	pernicious anemia	0	reliable_negative
clomipramine	adrenoleukodystrophy	0	reliable_negative
clotrimazole	neurohypophyseal diabetes insipidus	0	reliable_negative
crizotinib	osteoporosis	0	reliable_negative
curcumin	myxedema	0	reliable_negative
cyproterone acetate	myasthenia gravis	0	reliable_negative
dapagliflozin	pernicious anemia	0	reliable_negative
dasatinib	neurohypophyseal diabetes insipidus	0	reliable_negative
daunorubicin	chronic obstructive pulmonary disease	0	reliable_negative
dazoxiben	pernicious anemia	0	reliable_negative
desipramine	acute intermittent porphyria	0	reliable_negative
dicyclomine	adrenoleukodystrophy	0	reliable_negative
diethylpropion	pheochromocytoma	0	reliable_negative
diethylstilbestrol	huntington disease	0	reliable_negative
dihydralazine	scurvy	0	reliable_negative
diltiazem	myxedema	0	reliable_negative
dinoprostone	pheochromocytoma	0	reliable_negative
diphenhydramine	huntington disease	0	reliable_negative
doxylamine	autoimmune disease	0	reliable_negative
doxylamine	myxedema	0	reliable_negative
dronabinol	pheochromocytoma	0	reliable_negative
encainide	osteoporosis	0	reliable_negative
escitalopram	chronic obstructive pulmonary disease	0	reliable_negative
esomeprazole	pernicious anemia	0	reliable_negative
estriol	autoimmune disease	0	reliable_negative
eszopiclone	pheochromocytoma	0	reliable_negative
ethotoin	autoimmune disease	0	reliable_negative
ethotoin	myxedema	0	reliable_negative
everolimus	raynaud disease	0	reliable_negative
felodipine	acute intermittent porphyria	0	reliable_negative
fenfluramine	osteoporosis	0	reliable_negative
flecainide	autoimmune disease	0	reliable_negative
flunisolide	myxedema	0	reliable_negative
flurazepam	pheochromocytoma	0	reliable_negative
fluticasone	osteoporosis	0	reliable_negative
fluvastatin	neurohypophyseal diabetes insipidus	0	reliable_negative
furosemide	autoimmune disease	0	reliable_negative
galantamine	acute intermittent porphyria	0	reliable_negative
gefitinib	scurvy	0	reliable_negative
glucosamine	pheochromocytoma	0	reliable_negative
glyburide	chronic obstructive pulmonary disease	0	reliable_negative
glyburide	pernicious anemia	0	reliable_negative
hydroxyurea	scurvy	0	reliable_negative
ibandronate	chronic obstructive pulmonary disease	0	reliable_negative
ibrutinib	chronic obstructive pulmonary disease	0	reliable_negative
ifosfamide	myxedema	0	reliable_negative
imatinib	osteoporosis	0	reliable_negative
imipramine	adrenoleukodystrophy	0	reliable_negative
isocarboxazid	sickle cell disease	0	reliable_negative
isosorbide dinitrate	osteoporosis	0	reliable_negative
isosorbide mononitrate	osteoporosis	0	reliable_negative
isotretinoin	neurohypophyseal diabetes insipidus	0	reliable_negative
lamivudine	myxedema	0	reliable_negative
landiolol	myxedema	0	reliable_negative
levetiracetam	hashimoto thyroiditis	0	reliable_negative
levocetirizine	myasthenia gravis	0	reliable_negative
levocetirizine	systemic lupus erythematosus	0	reliable_negative
levonorgestrel	anxiety	0	reliable_negative
levonorgestrel	hashimoto thyroiditis	0	reliable_negative
linezolid	neurohypophyseal diabetes insipidus	0	reliable_negative
lisinopril	chronic obstructive pulmonary disease	0	reliable_negative
lisinopril	neurohypophyseal diabetes insipidus	0	reliable_negative
lorazepam	acute intermittent porphyria	0	reliable_negative
losartan	autoimmune hemolytic anemia	0	reliable_negative
losartan	scurvy	0	reliable_negative
losmapimod	autoimmune disease	0	reliable_negative
lovastatin	scurvy	0	reliable_negative
lymecycline	myxedema	0	reliable_negative
meclofenamic acid	pernicious anemia	0	reliable_negative
memantine	scurvy	0	reliable_negative
metformin	acute intermittent porphyria	0	reliable_negative
methimazole	meniere disease	0	reliable_negative
methoxsalen	pheochromocytoma	0	reliable_negative
methyl aminolevulinate	autoimmune disease	0	reliable_negative
metoclopramide	chronic obstructive pulmonary disease	0	reliable_negative
mirtazapine	pheochromocytoma	0	reliable_negative
mometasone furoate	pheochromocytoma	0	reliable_negative
naltrexone	osteoporosis	0	reliable_negative
naproxen	neurohypophyseal diabetes insipidus	0	reliable_negative
nelfinavir	neurohypophyseal diabetes insipidus	0	reliable_negative
nevirapine	sickle cell disease	0	reliable_negative
nifedipine	scurvy	0	reliable_negative
nimustine	pernicious anemia	0	reliable_negative
olaparib	osteoporosis	0	reliable_negative
olmesartan	chronic obstructive pulmonary disease	0	reliable_negative
olmesartan	huntington disease	0	reliable_negative
oxyphenbutazone	pheochromocytoma	0	reliable_negative
ozone	osteoporosis	0	reliable_negative
palbociclib	chronic obstructive pulmonary disease	0	reliable_negative
pantoprazole	pheochromocytoma	0	reliable_negative
pazopanib	scurvy	0	reliable_negative
pefloxacin	pheochromocytoma	0	reliable_negative
penicillamine	autoimmune disease	0	reliable_negative
perphenazine	autoimmune disease	0	reliable_negative
pheniramine	autoimmune disease	0	reliable_negative
pirfenidone	myasthenia gravis	0	reliable_negative
praziquantel	enterocolitis	0	reliable_negative
prednimustine	autoimmune disease	0	reliable_negative
prochlorperazine	pernicious anemia	0	reliable_negative
pyrimethamine	myasthenia gravis	0	reliable_negative
pyrimethamine	myxedema	0	reliable_negative
raloxifene	chronic obstructive pulmonary disease	0	reliable_negative
raltitrexed	autoimmune disease	0	reliable_negative
ranitidine	osteoporosis	0	reliable_negative
rifamycin	pheochromocytoma	0	reliable_negative
rifaximin	semantic dementia	0	reliable_negative
rifaximin	systemic lupus erythematosus	0	reliable_negative
risedronic acid	autoimmune disease	0	reliable_negative
rofecoxib	pernicious anemia	0	reliable_negative
rosuvastatin	neurohypophyseal diabetes insipidus	0	reliable_negative
roxithromycin	scurvy	0	reliable_negative
rufinamide	pheochromocytoma	0	reliable_negative
saquinavir	chronic obstructive pulmonary disease	0	reliable_negative
scopolamine	pheochromocytoma	0	reliable_negative
seliciclib	autoimmune disease	0	reliable_negative
sertraline	acute intermittent porphyria	0	reliable_negative
sitagliptin	gastroesophageal reflux disease	0	reliable_negative
sulforaphane	myxedema	0	reliable_negative
sulindac	schizophrenia	0	reliable_negative
tamsulosin	chronic obstructive pulmonary disease	0	reliable_negative
tezosentan	myxedema	0	reliable_negative
theophylline	pernicious anemia	0	reliable_negative
ticlopidine	huntington disease	0	reliable_negative
tiludronic acid	autoimmune disease	0	reliable_negative
trandolapril	scurvy	0	reliable_negative
tranylcypromine	pernicious anemia	0	reliable_negative
tretinoin	meniere disease	0	reliable_negative
triamterene	osteoporosis	0	reliable_negative
triptolide	myxedema	0	reliable_negative
uridine	autoimmune disease	0	reliable_negative
valproic acid	myxedema	0	reliable_negative
valproic acid	systemic lupus erythematosus	0	reliable_negative
valrubicin	osteoporosis	0	reliable_negative
valsartan	autoimmune hemolytic anemia	0	reliable_negative
vortioxetine	pheochromocytoma	0	reliable_negative
warfarin	autoimmune hemolytic anemia	0	reliable_negative
yohimbine	pheochromocytoma	0	reliable_negative
zidovudine	scurvy	0	reliable_negative
zimelidine	myasthenia gravis	0	reliable_negative
acenocoumarol	gastroesophageal reflux disease	0	reliable_negative
acetaminophen	major depressive disorder	0	reliable_negative
acitretin	pernicious anemia	0	reliable_negative
adapalene	obsessive-compulsive disorder	0	reliable_negative
afatinib	meniere disease	0	reliable_negative
albuterol	marfan syndrome	0	reliable_negative
aliskiren	alcohol dependence	0	reliable_negative
alprazolam	fabry disease	0	reliable_negative
alprostadil	systemic lupus erythematosus	0	reliable_negative
alvocidib	systemic lupus erythematosus	0	reliable_negative
amiloride	myasthenia gravis	0	reliable_negative
amlodipine	down syndrome	0	reliable_negative
amlodipine	sjogren syndrome	0	reliable_negative
amobarbital	marfan syndrome	0	reliable_negative
amobarbital	sjogren syndrome	0	reliable_negative
amobarbital	wilson disease	0	reliable_negative
amphetamine	sickle cell disease	0	reliable_negative
anastrozole	lung cancer	0	reliable_negative
atazanavir	meniere disease	0	reliable_negative
atomoxetine	esophageal cancer	0	reliable_negative
atorvastatin	stevens-johnson syndrome	0	reliable_negative
azatadine	schizophrenia	0	reliable_negative
azelastine	lung cancer	0	reliable_negative
azelastine	obsessive-compulsive disorder	0	reliable_negative
azithromycin	huntington disease	0	reliable_negative
azithromycin	semantic dementia	0	reliable_negative
betaxolol	sickle cell disease	0	reliable_negative
bethanechol	osteoporosis	0	reliable_negative
biperiden	sickle cell disease	0	reliable_negative
bisoprolol	sickle cell disease	0	reliable_negative
brinzolamide	myasthenia gravis	0	reliable_negative
bromazepam	lung cancer	0	reliable_negative
bromazepam	osteoporosis	0	reliable_negative
butalbital	autoimmune hemolytic anemia	0	reliable_negative
butalbital	sickle cell disease	0	reliable_negative
candesartan	lung cancer	0	reliable_negative
cannabidiol	sickle cell disease	0	reliable_negative
carboplatin	huntington disease	0	reliable_negative
carvedilol	down syndrome	0	reliable_negative
carvedilol	wilson disease	0	reliable_negative
celecoxib	autism	0	reliable_negative
chloropyramine	obsessive-compulsive disorder	0	reliable_negative
chlorothiazide	down syndrome	0	reliable_negative
chlorothiazide	semantic dementia	0	reliable_negative
ciclesonide	pernicious anemia	0	reliable_negative
ciglitazone	systemic lupus erythematosus	0	reliable_negative
ciprofloxacin	down syndrome	0	reliable_negative
cisplatin	enterocolitis	0	reliable_negative
cisplatin	semantic dementia	0	reliable_negative
clarithromycin	fabry disease	0	reliable_negative
clarithromycin	sjogren syndrome	0	reliable_negative
clobazam	autoimmune hemolytic anemia	0	reliable_negative
clofibrate	obsessive-compulsive disorder	0	reliable_negative
clomipramine	hyperlipoproteinemia type v	0	reliable_negative
curcumin	gastroesophageal reflux disease	0	reliable_negative
cyclizine	lung cancer	0	reliable_negative
cyclobenzaprine	schizophrenia	0	reliable_negative
cytarabine	obsessive-compulsive disorder	0	reliable_negative
dabigatran	obsessive-compulsive disorder	0	reliable_negative
danazol	obsessive-compulsive disorder	0	reliable_negative
dasatinib	alcohol dependence	0	reliable_negative
dasatinib	retinitis pigmentosa	0	reliable_negative
daunorubicin	myasthenia gravis	0	reliable_negative
daunorubicin	sjogren syndrome	0	reliable_negative
desflurane	semantic dementia	0	reliable_negative
desflurane	sjogren syndrome	0	reliable_negative
desipramine	duchenne muscular dystrophy	0	reliable_negative
desipramine	esophageal cancer	0	reliable_negative
desipramine	sjogren syndrome	0	reliable_negative
desmopressin	gastroesophageal reflux disease	0	reliable_negative
desogestrel	cystic fibrosis	0	reliable_negative
desogestrel	medulloblastoma	0	reliable_negative
dexbrompheniramine	pernicious anemia	0	reliable_negative
dexmedetomidine	autoimmune hemolytic anemia	0	reliable_negative
dextroamphetamine	enterocolitis	0	reliable_negative
dextrothyroxine	schizophrenia	0	reliable_negative
dexverapamil	wilson disease	0	reliable_negative
diazepam	raynaud disease	0	reliable_negative
dichloralphenazone	obsessive-compulsive disorder	0	reliable_negative
dicyclomine	sickle cell disease	0	reliable_negative
diflunisal	lung cancer	0	reliable_negative
diltiazem	pernicious anemia	0	reliable_negative
dimenhydrinate	lung cancer	0	reliable_negative
diphenylpyraline	schizophrenia	0	reliable_negative
dipyridamole	gastroesophageal reflux disease	0	reliable_negative
domperidone	fabry disease	0	reliable_negative
doxepin	gastroesophageal reflux disease	0	reliable_negative
doxycycline	lewy body dementia	0	reliable_negative
doxycycline	lymphangioleiomyomatosis	0	reliable_negative
dutasteride	pernicious anemia	0	reliable_negative
emedastine	lung cancer	0	reliable_negative
emedastine	obsessive-compulsive disorder	0	reliable_negative
enalapril	wilson disease	0	reliable_negative
enzalutamide	esophageal cancer	0	reliable_negative
enzalutamide	major depressive disorder	0	reliable_negative
epirubicin	meniere disease	0	reliable_negative
ergotamine	pernicious anemia	0	reliable_negative
eszopiclone	lung cancer	0	reliable_negative
ethotoin	obsessive-compulsive disorder	0	reliable_negative
ethotoin	pernicious anemia	0	reliable_negative
ethyl loflazepate	systemic lupus erythematosus	0	reliable_negative
etizolam	systemic lupus erythematosus	0	reliable_negative
etodolac	wilson disease	0	reliable_negative
etoricoxib	gastroesophageal reflux disease	0	reliable_negative
everolimus	enterocolitis	0	reliable_negative
ezetimibe	alcohol dependence	0	reliable_negative
ezetimibe	tourette syndrome	0	reliable_negative
felodipine	tourette syndrome	0	reliable_negative
fentanyl	obsessive-compulsive disorder	0	reliable_negative
fexofenadine	marfan syndrome	0	reliable_negative
fingolimod	pernicious anemia	0	reliable_negative
flunitrazepam	raynaud disease	0	reliable_negative
fluocinolone acetonide	obsessive-compulsive disorder	0	reliable_negative
fluoxymesterone	gastroesophageal reflux disease	0	reliable_negative
flurandrenolide	systemic lupus erythematosus	0	reliable_negative
flurazepam	enterocolitis	0	reliable_negative
flurazepam	wilson disease	0	reliable_negative
fluticasone propionate	pernicious anemia	0	reliable_negative
fluticasone propionate	wilson disease	0	reliable_negative
fluvastatin	gastroesophageal reflux disease	0	reliable_negative
fosinopril	sickle cell disease	0	reliable_negative
galantamine	enterocolitis	0	reliable_negative
gallopamil	pernicious anemia	0	reliable_negative
geraniol	gastroesophageal reflux disease	0	reliable_negative
glimepiride	rheumatoid arthritis	0	reliable_negative
goserelin	myasthenia gravis	0	reliable_negative
guanfacine	myasthenia gravis	0	reliable_negative
hydrochlorothiazide	alcohol dependence	0	reliable_negative
hydrochlorothiazide	fabry disease	0	reliable_negative
hydrochlorothiazide	inflammatory bowel disease 1	0	reliable_negative
hydrochlorothiazide	wilson disease	0	reliable_negative
hydrocodone	fabry disease	0	reliable_negative
hydrocortisone	schizophrenia	0	reliable_negative
hydroxychloroquine	obsessive-compulsive disorder	0	reliable_negative
hydroxyprogesterone caproate	gastroesophageal reflux disease	0	reliable_negative
hydroxyurea	huntington disease	0	reliable_negative
ibandronate	sjogren syndrome	0	reliable_negative
ibuprofen	fabry disease	0	reliable_negative
imiquimod	myasthenia gravis	0	reliable_negative
indapamide	schizophrenia	0	reliable_negative
ipratropium	gastroesophageal reflux disease	0	reliable_negative
isoflurane	wilson disease	0	reliable_negative
isotretinoin	meniere disease	0	reliable_negative
ivermectin	systemic lupus erythematosus	0	reliable_negative
ketamine	autoimmune disease	0	reliable_negative
ketoprofen	wilson disease	0	reliable_negative
labetalol	sickle cell disease	0	reliable_negative
leflunomide	sickle cell disease	0	reliable_negative
leuprolide	obsessive-compulsive disorder	0	reliable_negative
levetiracetam	fabry disease	0	reliable_negative
levodopa	lung cancer	0	reliable_negative
levofloxacin	alcohol dependence	0	reliable_negative
levofloxacin	lewy body dementia	0	reliable_negative
levonorgestrel	lymphangioleiomyomatosis	0	reliable_negative
levonorgestrel	major depressive disorder	0	reliable_negative
levosimendan	enterocolitis	0	reliable_negative
lidocaine	obsessive-compulsive disorder	0	reliable_negative
linezolid	semantic dementia	0	reliable_negative
liothyronine	schizophrenia	0	reliable_negative
liraglutide	autoimmune hemolytic anemia	0	reliable_negative
lisinopril	enterocolitis	0	reliable_negative
lisinopril	marfan syndrome	0	reliable_negative
lisinopril	osteoporosis	0	reliable_negative
loperamide	autoimmune hemolytic anemia	0	reliable_negative
lopinavir	semantic dementia	0	reliable_negative
lovastatin	tourette syndrome	0	reliable_negative
lupeol	pernicious anemia	0	reliable_negative
mechlorethamine	myasthenia gravis	0	reliable_negative
meloxicam	alcohol dependence	0	reliable_negative
meloxicam	lung cancer	0	reliable_negative
memantine	alcohol dependence	0	reliable_negative
meperidine	wilson disease	0	reliable_negative
metformin	retinitis pigmentosa	0	reliable_negative
metformin	sjogren syndrome	0	reliable_negative
methadone	schizophrenia	0	reliable_negative
methyclothiazide	behcet disease	0	reliable_negative
metoclopramide	sickle cell disease	0	reliable_negative
minoxidil	gastroesophageal reflux disease	0	reliable_negative
mitoxantrone	gastroesophageal reflux disease	0	reliable_negative
modafinil	enterocolitis	0	reliable_negative
montelukast	pernicious anemia	0	reliable_negative
moxidectin	myasthenia gravis	0	reliable_negative
mycophenolate mofetil	wilson disease	0	reliable_negative
naloxone	sjogren syndrome	0	reliable_negative
nateglinide	pernicious anemia	0	reliable_negative
netoglitazone	systemic lupus erythematosus	0	reliable_negative
nevirapine	lung cancer	0	reliable_negative
nicorandil	obsessive-compulsive disorder	0	reliable_negative
nifedipine	enterocolitis	0	reliable_negative
nilotinib	enterocolitis	0	reliable_negative
nitrofurantoin	semantic dementia	0	reliable_negative
nortriptyline	lung cancer	0	reliable_negative
olanzapine	lung cancer	0	reliable_negative
palbociclib	systemic lupus erythematosus	0	reliable_negative
parathyroid hormone	enterocolitis	0	reliable_negative
parathyroid hormone	sickle cell disease	0	reliable_negative
paricalcitol	enterocolitis	0	reliable_negative
paroxetine	pernicious anemia	0	reliable_negative
penicillamine	gastroesophageal reflux disease	0	reliable_negative
penicillamine	major depressive disorder	0	reliable_negative
perindopril	sickle cell disease	0	reliable_negative
perphenazine	systemic lupus erythematosus	0	reliable_negative
pheniramine	marfan syndrome	0	reliable_negative
phenobarbital	inflammatory bowel disease 1	0	reliable_negative
phenobarbital	sickle cell disease	0	reliable_negative
pimobendan	obsessive-compulsive disorder	0	reliable_negative
pioglitazone	esophageal cancer	0	reliable_negative
pioglitazone	meniere disease	0	reliable_negative
pravastatin	alcohol dependence	0	reliable_negative
pravastatin	enterocolitis	0	reliable_negative
prazosin	myasthenia gravis	0	reliable_negative
prazosin	systemic lupus erythematosus	0	reliable_negative
propofol	autoimmune hemolytic anemia	0	reliable_negative
protoporphyrin	gastroesophageal reflux disease	0	reliable_negative
quetiapine	retinitis pigmentosa	0	reliable_negative
rabeprazole	raynaud disease	0	reliable_negative
remifentanil	systemic lupus erythematosus	0	reliable_negative
rifamycin	down syndrome	0	reliable_negative
ritonavir	down syndrome	0	reliable_negative
ritonavir	duchenne muscular dystrophy	0	reliable_negative
rizatriptan	marfan syndrome	0	reliable_negative
rosuvastatin	duchenne muscular dystrophy	0	reliable_negative
ruxolitinib	alcohol dependence	0	reliable_negative
saquinavir	polycystic ovary syndrome	0	reliable_negative
scopolamine	lung cancer	0	reliable_negative
selegiline	meniere disease	0	reliable_negative
sildenafil	hashimoto thyroiditis	0	reliable_negative
simvastatin	gastroesophageal reflux disease	0	reliable_negative
simvastatin	marfan syndrome	0	reliable_negative
simvastatin	motion sickness	0	reliable_negative
simvastatin	retinitis pigmentosa	0	reliable_negative
sirolimus	gastroesophageal reflux disease	0	reliable_negative
sitagliptin	alcohol dependence	0	reliable_negative
sitagliptin	huntington disease	0	reliable_negative
streptomycin	marfan syndrome	0	reliable_negative
sumatriptan	wilson disease	0	reliable_negative
sunitinib	enterocolitis	0	reliable_negative
tamsulosin	lung cancer	0	reliable_negative
tobramycin	marfan syndrome	0	reliable_negative
topotecan	obsessive-compulsive disorder	0	reliable_negative
trandolapril	tourette syndrome	0	reliable_negative
trandolapril	wilson disease	0	reliable_negative
travoprost	pernicious anemia	0	reliable_negative
travoprost	wilson disease	0	reliable_negative
triamcinolone	myasthenia gravis	0	reliable_negative
tropicamide	systemic lupus erythematosus	0	reliable_negative
tropisetron	systemic lupus erythematosus	0	reliable_negative
valproic acid	gastroesophageal reflux disease	0	reliable_negative
valrubicin	rheumatoid arthritis	0	reliable_negative
valsartan	down syndrome	0	reliable_negative
vandetanib	raynaud disease	0	reliable_negative
vatalanib	osteoporosis	0	reliable_negative
vatalanib	rheumatoid arthritis	0	reliable_negative
venlafaxine	marfan syndrome	0	reliable_negative
verapamil	enterocolitis	0	reliable_negative
vinorelbine	myasthenia gravis	0	reliable_negative
vinorelbine	pernicious anemia	0	reliable_negative
vortioxetine	myasthenia gravis	0	reliable_negative
vortioxetine	schizophrenia	0	reliable_negative
warfarin	esophageal cancer	0	reliable_negative
warfarin	huntington disease	0	reliable_negative
zidovudine	lung cancer	0	reliable_negative
zoledronic acid	alcohol dependence	0	reliable_negative
zolpidem	enterocolitis	0	reliable_negative
acyclovir	alzheimer disease 5	0	reliable_negative
acyclovir	alzheimer disease 6	0	reliable_negative
alclofenac	gastroesophageal reflux disease	0	reliable_negative
alclofenac	systemic lupus erythematosus	0	reliable_negative
asenapine	enterocolitis	0	reliable_negative
bisoprolol	autism	0	reliable_negative
bortezomib	autism	0	reliable_negative
ciprofloxacin	alzheimer disease 3	0	reliable_negative
ciprofloxacin	alzheimer disease 6	0	reliable_negative
codeine	polycystic ovary syndrome	0	reliable_negative
desogestrel	inflammatory bowel disease 1	0	reliable_negative
dextromethorphan	inflammatory bowel disease 1	0	reliable_negative
dextropropoxyphene	stevens-johnson syndrome	0	reliable_negative
doxycycline	alzheimer disease 2	0	reliable_negative
dutasteride	sickle cell disease	0	reliable_negative
enalapril	sickle cell disease	0	reliable_negative
finasteride	enterocolitis	0	reliable_negative
iloprost	schizophrenia	0	reliable_negative
laromustine	obsessive-compulsive disorder	0	reliable_negative
methyclothiazide	semantic dementia	0	reliable_negative
metoclopramide	autism	0	reliable_negative
minocycline	alcohol dependence	0	reliable_negative
moexipril	down syndrome	0	reliable_negative
naratriptan	gastroesophageal reflux disease	0	reliable_negative
oxycodone	gastroesophageal reflux disease	0	reliable_negative
phenytoin	lung cancer	0	reliable_negative
piperacillin	gastroesophageal reflux disease	0	reliable_negative
saquinavir	wilson disease	0	reliable_negative
simvastatin	schizophrenia 1	0	reliable_negative
triamterene	gastroesophageal reflux disease	0	reliable_negative
acarbose	pheochromocytoma	0	reliable_negative
ascorbic acid	autoimmune disease	0	reliable_negative
ascorbic acid	pheochromocytoma	0	reliable_negative
atorvastatin	pheochromocytoma	0	reliable_negative
bromodiphenhydramine	autoimmune disease	0	reliable_negative
chloroprocaine	autoimmune disease	0	reliable_negative
colistin	pheochromocytoma	0	reliable_negative
dihydralazine	pheochromocytoma	0	reliable_negative
doxylamine	pheochromocytoma	0	reliable_negative
dronedarone	myxedema	0	reliable_negative
ferulic acid	autoimmune disease	0	reliable_negative
meclofenamic acid	pheochromocytoma	0	reliable_negative
mefenamic acid	pheochromocytoma	0	reliable_negative
morphine	pheochromocytoma	0	reliable_negative
penicillamine	pheochromocytoma	0	reliable_negative
prilocaine	autoimmune disease	0	reliable_negative
quinine	pheochromocytoma	0	reliable_negative
sibutramine	pheochromocytoma	0	reliable_negative
sodium citrate	systemic lupus erythematosus	0	reliable_negative
suramin	autoimmune disease	0	reliable_negative
valdecoxib	neurohypophyseal diabetes insipidus	0	reliable_negative
2-methoxyestradiol	systemic lupus erythematosus	0	reliable_negative
abiraterone	myxedema	0	reliable_negative
acetylsalicylic acid	pernicious anemia	0	reliable_negative
acetylsalicylic acid	schizophrenia	0	reliable_negative
acyclovir	neurohypophyseal diabetes insipidus	0	reliable_negative
adefovir dipivoxil	osteoporosis	0	reliable_negative
aliskiren	neurohypophyseal diabetes insipidus	0	reliable_negative
aliskiren	scurvy	0	reliable_negative
alosetron	pheochromocytoma	0	reliable_negative
alprazolam	acute intermittent porphyria	0	reliable_negative
alprostadil	huntington disease	0	reliable_negative
altretamine	autoimmune disease	0	reliable_negative
altretamine	pheochromocytoma	0	reliable_negative
altretamine	schizophrenia	0	reliable_negative
altretamine	systemic lupus erythematosus	0	reliable_negative
aminophylline	autoimmune disease	0	reliable_negative
amiodarone	scurvy	0	reliable_negative
anakinra	gastroesophageal reflux disease	0	reliable_negative
anastrozole	down syndrome	0	reliable_negative
antazoline	autoimmune disease	0	reliable_negative
antazoline	systemic lupus erythematosus	0	reliable_negative
apigenin	myasthenia gravis	0	reliable_negative
apomorphine	myxedema	0	reliable_negative
apomorphine	pheochromocytoma	0	reliable_negative
arformoterol	pheochromocytoma	0	reliable_negative
atorvastatin	cystic fibrosis	0	reliable_negative
azelaic acid	autoimmune disease	0	reliable_negative
azelaic acid	neurohypophyseal diabetes insipidus	0	reliable_negative
azelastine	autoimmune hemolytic anemia	0	reliable_negative
azelastine	huntington disease	0	reliable_negative
bendroflumethiazide	scurvy	0	reliable_negative
benzoic acid	systemic lupus erythematosus	0	reliable_negative
bethanechol	pheochromocytoma	0	reliable_negative
brimonidine	autoimmune disease	0	reliable_negative
brinzolamide	schizophrenia	0	reliable_negative
bromfenac	osteoporosis	0	reliable_negative
bryostatin 1	myxedema	0	reliable_negative
buspirone	wilson disease	0	reliable_negative
butalbital	fabry disease	0	reliable_negative
butalbital	neurohypophyseal diabetes insipidus	0	reliable_negative
candesartan cilexetil	huntington disease	0	reliable_negative
cannabidiol	myxedema	0	reliable_negative
captopril	scurvy	0	reliable_negative
carfilzomib	huntington disease	0	reliable_negative
carvedilol	autoimmune hemolytic anemia	0	reliable_negative
carvedilol	chronic obstructive pulmonary disease	0	reliable_negative
chlorpropamide	osteoporosis	0	reliable_negative
ciclopirox	myxedema	0	reliable_negative
ciglitazone	osteoporosis	0	reliable_negative
citalopram	chronic obstructive pulmonary disease	0	reliable_negative
citalopram	hyperlipoproteinemia type v	0	reliable_negative
clomipramine	osteoporosis	0	reliable_negative
clopidogrel	osteoporosis	0	reliable_negative
clotrimazole	fabry disease	0	reliable_negative
cocaine	autoimmune disease	0	reliable_negative
colesevelam	autoimmune disease	0	reliable_negative
cyclobenzaprine	osteoporosis	0	reliable_negative
daidzein	autoimmune disease	0	reliable_negative
danazol	systemic lupus erythematosus	0	reliable_negative
dasatinib	pheochromocytoma	0	reliable_negative
daunorubicin	meniere disease	0	reliable_negative
deferoxamine	osteoporosis	0	reliable_negative
desipramine	lymphangioleiomyomatosis	0	reliable_negative
desoximetasone	pernicious anemia	0	reliable_negative
dextromethorphan	adrenoleukodystrophy	0	reliable_negative
dextromethorphan	lymphangioleiomyomatosis	0	reliable_negative
dextropropoxyphene	adrenoleukodystrophy	0	reliable_negative
diethylpropion	lung cancer	0	reliable_negative
diflunisal	osteoporosis	0	reliable_negative
diphenylpyraline	systemic lupus erythematosus	0	reliable_negative
dipyridamole	scurvy	0	reliable_negative
disulfiram	schizophrenia	0	reliable_negative
dobutamine	systemic lupus erythematosus	0	reliable_negative
dolasetron	systemic lupus erythematosus	0	reliable_negative
doxazosin	autoimmune hemolytic anemia	0	reliable_negative
doxazosin	huntington disease	0	reliable_negative
doxepin	autoimmune disease	0	reliable_negative
doxylamine	osteoporosis	0	reliable_negative
dyphylline	pheochromocytoma	0	reliable_negative
edaravone	osteoporosis	0	reliable_negative
enzalutamide	neurohypophyseal diabetes insipidus	0	reliable_negative
epinephrine	autoimmune disease	0	reliable_negative
epinephrine	systemic lupus erythematosus	0	reliable_negative
eprosartan	autoimmune hemolytic anemia	0	reliable_negative
erlotinib	neurohypophyseal diabetes insipidus	0	reliable_negative
escitalopram	hemophilia a	0	reliable_negative
estradiol valerate	huntington disease	0	reliable_negative
etanidazole	systemic lupus erythematosus	0	reliable_negative
etidronic acid	chronic obstructive pulmonary disease	0	reliable_negative
felodipine	osteoporosis	0	reliable_negative
fenoprofen	systemic lupus erythematosus	0	reliable_negative
fentanyl	pernicious anemia	0	reliable_negative
fingolimod	osteoporosis	0	reliable_negative
floxuridine	obsessive-compulsive disorder	0	reliable_negative
